response_id,date,customer_id,score,feedback,touchpoint,customer_segment
5224,2025-04-08,C33453,10,Exceeded our expectations.,Support,Consumer
5225,2025-05-10,C26358,10,Transformative for our operations.,Support,SMB
5226,2025-04-10,C16390,1,Disappointed with the service.,Mobile App,Consumer
5227,2025-04-22,C71834,9,Highly recommended!,Mobile App,Enterprise
5228,2025-05-01,C15606,7,Generally satisfied.,Website,SMB
5229,2025-04-02,C97039,3,Would not recommend.,Website,SMB
5230,2025-05-14,C51336,6,Meets our basic needs.,Support,Consumer
5231,2025-05-25,C21639,6,Average experience.,Mobile App,SMB
5232,2025-04-10,C74000,8,Highly recommended!,Support,Enterprise
5233,2025-05-05,C97217,10,Excellent ROI for our business.,Mobile App,Consumer
5234,2025-05-15,C75531,3,Too many problems.,Mobile App,Enterprise
5235,2025-05-18,C23863,2,Needs significant improvement.,Support,Consumer
5236,2025-05-02,C76010,5,Could use some improvements.,Website,SMB
5237,2025-05-20,C51736,3,Frequent issues and bugs.,Email,Enterprise
5238,2025-04-26,C11236,6,Good but room for improvement.,Mobile App,Enterprise
5239,2025-04-06,C44635,6,Generally satisfied.,Website,Enterprise
5240,2025-04-27,C55427,5,Good but room for improvement.,Mobile App,Consumer
5241,2025-05-14,C12617,6,Good but room for improvement.,Support,Enterprise
5242,2025-04-19,C80412,8,Transformative for our operations.,Support,Enterprise
5243,2025-04-13,C81515,6,Some features could be better.,Email,Enterprise
5244,2025-04-06,C44277,4,Disappointed with the service.,Email,Consumer
5245,2025-04-06,C56424,7,Some features could be better.,Mobile App,Consumer
5246,2025-04-22,C68043,3,Needs significant improvement.,Website,Enterprise
5247,2025-05-19,C79979,7,Works as expected.,Website,Enterprise
5248,2025-04-19,C18429,9,Transformative for our operations.,Support,SMB
5249,2025-05-05,C83879,7,Satisfactory service.,Email,SMB
5250,2025-04-12,C49238,6,Good but room for improvement.,Email,Consumer
5251,2025-05-23,C50143,6,Some features could be better.,Email,SMB
5252,2025-05-02,C30409,5,Could use some improvements.,Support,Consumer
5253,2025-05-29,C97122,5,Could use some improvements.,Website,Enterprise
5254,2025-05-02,C90815,9,Excellent ROI for our business.,Support,SMB
5255,2025-04-25,C33108,6,Some features could be better.,Support,Consumer
5256,2025-05-25,C99614,2,Not intuitive enough.,Support,SMB
5257,2025-05-23,C32029,7,Some features could be better.,Email,SMB
5258,2025-04-18,C11806,1,Not intuitive enough.,Support,Consumer
5259,2025-04-05,C83529,5,Meets our basic needs.,Mobile App,SMB
5260,2025-05-31,C91660,10,Best in class solution!,Website,Enterprise
5261,2025-05-18,C70902,5,Good but room for improvement.,Website,Enterprise
5262,2025-04-16,C58305,1,Would not recommend.,Mobile App,Consumer
5263,2025-05-01,C35805,8,Highly recommended!,Support,Consumer
5264,2025-04-15,C54846,4,Too expensive for what it offers.,Mobile App,Enterprise
5265,2025-05-29,C16419,6,Decent performance.,Support,Consumer
5266,2025-05-16,C63220,1,Frequent issues and bugs.,Support,Consumer
5267,2025-05-02,C38632,2,Disappointed with the service.,Support,SMB
5268,2025-05-03,C98618,9,Exceeded our expectations.,Email,Consumer
5269,2025-04-27,C34341,6,Works as expected.,Mobile App,SMB
5270,2025-05-26,C12405,5,Some features could be better.,Email,Enterprise
5271,2025-05-11,C84481,5,Satisfactory service.,Mobile App,SMB
5272,2025-04-14,C14687,7,Could use some improvements.,Support,SMB
5273,2025-05-21,C63360,10,Excellent ROI for our business.,Mobile App,SMB
5274,2025-05-29,C58327,9,Very satisfied with the experience.,Email,Consumer
5275,2025-05-20,C28944,3,Not intuitive enough.,Email,Consumer
5276,2025-04-02,C98988,10,Excellent product and service!,Email,Enterprise
5277,2025-04-19,C52025,4,Would not recommend.,Support,Enterprise
5278,2025-05-09,C46742,6,Works as expected.,Website,Consumer
5279,2025-05-08,C48969,6,Could use some improvements.,Website,SMB
5280,2025-04-17,C10698,5,Works as expected.,Website,SMB
5281,2025-04-04,C11985,3,Difficult to use.,Email,SMB
5282,2025-04-20,C83483,9,Excellent ROI for our business.,Support,Consumer
5283,2025-04-24,C56681,10,Great value for money.,Support,Consumer
5284,2025-04-21,C44934,10,Great value for money.,Email,Consumer
5285,2025-04-21,C42761,10,Transformative for our operations.,Mobile App,SMB
5286,2025-05-27,C52740,2,Disappointed with the service.,Email,SMB
5287,2025-05-07,C15935,1,Disappointed with the service.,Email,Consumer
5288,2025-04-12,C74768,4,Difficult to use.,Website,SMB
5289,2025-04-21,C96735,7,Works as expected.,Website,Enterprise
5290,2025-05-14,C61339,2,Too expensive for what it offers.,Mobile App,Enterprise
5291,2025-04-07,C17920,5,Decent performance.,Mobile App,Enterprise
5292,2025-04-11,C96926,3,Not intuitive enough.,Website,Consumer
5293,2025-05-07,C15671,2,Too many problems.,Support,SMB
5294,2025-05-19,C73023,6,Could use some improvements.,Email,SMB
5295,2025-05-18,C60940,5,Good but room for improvement.,Support,Enterprise
5296,2025-05-15,C13634,7,Satisfactory service.,Website,Consumer
5297,2025-04-19,C13251,5,Some features could be better.,Email,Enterprise
5298,2025-04-09,C20247,1,Too expensive for what it offers.,Support,SMB
5299,2025-04-28,C73875,4,Too expensive for what it offers.,Website,Enterprise
5300,2025-05-23,C13491,9,Very intuitive interface.,Email,Consumer
5301,2025-05-01,C78132,9,Great value for money.,Website,Enterprise
5302,2025-04-08,C94020,9,Transformative for our operations.,Support,Consumer
5303,2025-04-30,C20041,9,Exceeded our expectations.,Email,SMB
5304,2025-05-17,C26866,4,Too many problems.,Website,SMB
5305,2025-04-28,C75406,8,Outstanding support team.,Support,Consumer
5306,2025-05-20,C45618,10,Excellent product and service!,Mobile App,Enterprise
5307,2025-05-26,C18327,2,Would not recommend.,Mobile App,SMB
5308,2025-04-01,C35056,1,Difficult to use.,Mobile App,Consumer
5309,2025-04-12,C79413,8,Outstanding support team.,Email,SMB
5310,2025-04-24,C38645,3,Not worth the price.,Website,Enterprise
5311,2025-05-28,C25280,9,Outstanding support team.,Email,Consumer
5312,2025-05-07,C61609,9,Excellent ROI for our business.,Email,Consumer
5313,2025-05-04,C81335,10,Excellent ROI for our business.,Support,SMB
5314,2025-05-02,C69312,6,Could use some improvements.,Mobile App,SMB
5315,2025-05-01,C39636,10,Excellent product and service!,Email,Consumer
5316,2025-04-24,C45373,8,Transformative for our operations.,Website,SMB
5317,2025-05-12,C25681,5,Could use some improvements.,Email,Enterprise
5318,2025-05-05,C11993,1,Not worth the price.,Email,SMB
5319,2025-05-06,C47662,4,Too many problems.,Email,Enterprise
5320,2025-05-17,C54123,3,Poor customer support.,Email,SMB
5321,2025-05-15,C32738,6,Good product overall.,Support,Enterprise
5322,2025-05-15,C85605,8,Highly recommended!,Support,Consumer
5323,2025-04-12,C16234,6,Generally satisfied.,Support,SMB
5324,2025-05-16,C48206,5,Could use some improvements.,Email,Enterprise
5325,2025-05-24,C92426,8,Very intuitive interface.,Support,Consumer
5326,2025-04-03,C72217,4,Disappointed with the service.,Support,SMB
5327,2025-05-01,C12884,10,Outstanding support team.,Email,Enterprise
5328,2025-04-07,C63578,10,Outstanding support team.,Support,Consumer
5329,2025-05-09,C97521,6,Average experience.,Website,Consumer
5330,2025-04-15,C54282,3,Not intuitive enough.,Mobile App,Enterprise
5331,2025-05-01,C82587,1,Not worth the price.,Website,Consumer
5332,2025-05-25,C10949,10,Outstanding support team.,Support,Enterprise
5333,2025-04-29,C24714,5,Decent performance.,Mobile App,Consumer
5334,2025-05-05,C67996,2,Would not recommend.,Email,SMB
5335,2025-04-21,C94916,9,Excellent product and service!,Email,Consumer
5336,2025-04-08,C67811,1,Not intuitive enough.,Website,Enterprise
5337,2025-04-17,C90992,8,Excellent ROI for our business.,Mobile App,Consumer
5338,2025-04-05,C52948,9,Transformative for our operations.,Mobile App,Consumer
5339,2025-05-03,C57804,5,Some features could be better.,Website,Consumer
5340,2025-05-27,C46158,6,Satisfactory service.,Email,Consumer
5341,2025-04-08,C95050,6,Good but room for improvement.,Support,SMB
5342,2025-04-08,C19374,9,Transformative for our operations.,Email,SMB
5343,2025-04-18,C45387,5,Generally satisfied.,Mobile App,SMB
5344,2025-04-25,C88696,9,Highly recommended!,Mobile App,SMB
5345,2025-05-22,C53473,9,Excellent ROI for our business.,Email,SMB
5346,2025-04-28,C44032,5,Some features could be better.,Support,SMB
5347,2025-04-25,C44032,9,Great value for money.,Support,Enterprise
5348,2025-05-28,C70748,2,Not intuitive enough.,Support,Consumer
5349,2025-05-29,C26863,3,Too many problems.,Email,Consumer
5350,2025-05-03,C14074,4,Frequent issues and bugs.,Website,Enterprise
5351,2025-04-03,C58877,7,Some features could be better.,Email,Consumer
5352,2025-04-21,C39763,3,Too expensive for what it offers.,Email,Enterprise
5353,2025-05-19,C58382,6,Generally satisfied.,Support,Enterprise
5354,2025-05-28,C71529,10,Outstanding support team.,Email,Enterprise
5355,2025-05-29,C47813,9,Exceeded our expectations.,Support,Enterprise
5356,2025-04-19,C16170,2,Frequent issues and bugs.,Mobile App,Consumer
5357,2025-04-24,C80975,4,Not intuitive enough.,Email,Enterprise
5358,2025-05-14,C40728,7,Average experience.,Email,Enterprise
5359,2025-04-19,C62630,1,Poor customer support.,Mobile App,Enterprise
5360,2025-04-11,C82470,8,Excellent product and service!,Support,SMB
5361,2025-05-10,C16730,9,Very intuitive interface.,Support,Consumer
5362,2025-05-02,C65802,4,Needs significant improvement.,Mobile App,Consumer
5363,2025-05-27,C30567,6,Meets our basic needs.,Website,SMB
5364,2025-04-11,C46088,5,Average experience.,Support,Enterprise
5365,2025-04-19,C27118,10,Transformative for our operations.,Email,Enterprise
5366,2025-05-08,C33153,1,Disappointed with the service.,Website,Consumer
5367,2025-05-10,C18821,7,Some features could be better.,Mobile App,Enterprise
5368,2025-04-10,C94720,7,Meets our basic needs.,Website,Consumer
5369,2025-05-21,C58225,9,Transformative for our operations.,Email,Enterprise
5370,2025-05-15,C92937,8,Very satisfied with the experience.,Website,SMB
5371,2025-04-03,C55259,6,Generally satisfied.,Email,SMB
5372,2025-05-07,C99399,2,Not worth the price.,Email,SMB
5373,2025-05-16,C93743,4,Poor customer support.,Email,SMB
5374,2025-05-19,C92023,8,Very intuitive interface.,Mobile App,Consumer
5375,2025-04-24,C15778,5,Could use some improvements.,Support,SMB
5376,2025-05-18,C62371,3,Needs significant improvement.,Support,SMB
5377,2025-05-25,C33454,9,Transformative for our operations.,Website,Enterprise
5378,2025-04-04,C22352,5,Good but room for improvement.,Website,Enterprise
5379,2025-05-04,C28739,3,Difficult to use.,Support,SMB
5380,2025-04-04,C62090,8,Excellent ROI for our business.,Support,SMB
5381,2025-05-05,C93240,4,Needs significant improvement.,Website,SMB
5382,2025-04-25,C43460,10,Outstanding support team.,Email,SMB
5383,2025-05-14,C25927,7,Good but room for improvement.,Email,Enterprise
5384,2025-05-01,C66878,8,Transformative for our operations.,Email,Enterprise
5385,2025-05-29,C40332,9,Highly recommended!,Mobile App,Consumer
5386,2025-04-27,C31780,6,Works as expected.,Mobile App,SMB
5387,2025-04-16,C17713,7,Generally satisfied.,Support,Enterprise
5388,2025-05-30,C89392,10,Best in class solution!,Support,Consumer
5389,2025-04-25,C26228,6,Satisfactory service.,Mobile App,Consumer
5390,2025-04-04,C23236,10,Excellent ROI for our business.,Email,Enterprise
5391,2025-04-05,C68254,3,Too many problems.,Website,Consumer
5392,2025-05-14,C22902,2,Poor customer support.,Email,SMB
5393,2025-04-28,C85374,7,Good product overall.,Mobile App,Consumer
5394,2025-05-24,C25837,6,Good product overall.,Email,Consumer
5395,2025-04-07,C22727,1,Too expensive for what it offers.,Email,Enterprise
5396,2025-04-11,C77886,10,Exceeded our expectations.,Support,Consumer
5397,2025-04-11,C53751,3,Too many problems.,Support,Enterprise
5398,2025-04-03,C59791,6,Works as expected.,Email,Consumer
5399,2025-04-26,C37981,9,Excellent product and service!,Support,SMB
5400,2025-04-21,C50460,6,Meets our basic needs.,Website,Consumer
5401,2025-05-29,C53973,3,Would not recommend.,Website,SMB
5402,2025-05-24,C48931,3,Not worth the price.,Email,SMB
5403,2025-05-31,C16436,5,Decent performance.,Mobile App,Enterprise
5404,2025-04-28,C71405,4,Too many problems.,Website,Enterprise
5405,2025-04-03,C68227,4,Disappointed with the service.,Support,SMB
5406,2025-04-24,C33056,8,Excellent ROI for our business.,Mobile App,SMB
5407,2025-05-07,C29525,10,Very intuitive interface.,Website,SMB
5408,2025-05-18,C41234,4,Too expensive for what it offers.,Support,Enterprise
5409,2025-04-23,C56254,5,Decent performance.,Support,Consumer
5410,2025-04-18,C80269,1,Poor customer support.,Website,Consumer
5411,2025-04-24,C83535,2,Needs significant improvement.,Website,SMB
5412,2025-05-06,C86213,8,Transformative for our operations.,Mobile App,Enterprise
5413,2025-04-10,C94105,4,Poor customer support.,Mobile App,Enterprise
5414,2025-05-26,C97041,8,Excellent ROI for our business.,Mobile App,SMB
5415,2025-04-26,C46317,5,Generally satisfied.,Mobile App,SMB
5416,2025-05-28,C47104,10,Excellent ROI for our business.,Email,Enterprise
5417,2025-05-25,C36332,1,Not worth the price.,Support,SMB
5418,2025-04-25,C29957,4,Too many problems.,Support,Enterprise
5419,2025-04-17,C30664,3,Disappointed with the service.,Website,Consumer
5420,2025-04-17,C83706,2,Frequent issues and bugs.,Mobile App,SMB
5421,2025-05-11,C16741,2,Frequent issues and bugs.,Website,SMB
5422,2025-05-24,C58182,4,Difficult to use.,Email,SMB
5423,2025-04-14,C32841,2,Would not recommend.,Email,Enterprise
5424,2025-05-30,C61416,8,Transformative for our operations.,Support,Enterprise
5425,2025-04-24,C40659,3,Would not recommend.,Support,SMB
5426,2025-05-13,C70529,8,Excellent ROI for our business.,Mobile App,Enterprise
5427,2025-04-06,C84555,7,Average experience.,Support,SMB
5428,2025-04-27,C31426,7,Average experience.,Email,Enterprise
5429,2025-04-17,C58794,9,Best in class solution!,Support,Enterprise
5430,2025-04-16,C82676,6,Good but room for improvement.,Website,Consumer
5431,2025-04-05,C40579,8,Very satisfied with the experience.,Support,Consumer
5432,2025-05-09,C50539,4,Frequent issues and bugs.,Mobile App,SMB
5433,2025-05-13,C24417,5,Good but room for improvement.,Email,SMB
5434,2025-04-25,C16834,7,Decent performance.,Mobile App,Enterprise
5435,2025-04-10,C53743,4,Not worth the price.,Support,SMB
5436,2025-04-03,C50715,6,Decent performance.,Support,Enterprise
5437,2025-05-30,C14046,3,Disappointed with the service.,Email,Enterprise
5438,2025-05-23,C75802,9,Excellent ROI for our business.,Website,SMB
5439,2025-05-18,C67660,7,Satisfactory service.,Mobile App,Consumer
5440,2025-05-06,C84955,5,Some features could be better.,Website,Consumer
5441,2025-05-20,C80859,5,Generally satisfied.,Support,SMB
5442,2025-04-20,C35941,9,Very intuitive interface.,Website,SMB
5443,2025-04-25,C87515,5,Good product overall.,Mobile App,SMB
5444,2025-04-28,C19606,3,Not worth the price.,Support,Enterprise
5445,2025-05-23,C73168,3,Not intuitive enough.,Support,Consumer
5446,2025-04-24,C26419,2,Difficult to use.,Email,Consumer
5447,2025-04-26,C38438,9,Best in class solution!,Support,SMB
5448,2025-04-15,C74387,3,Too expensive for what it offers.,Website,Enterprise
5449,2025-04-04,C50960,10,Excellent ROI for our business.,Support,Consumer
5450,2025-05-17,C93888,9,Highly recommended!,Support,Consumer
5451,2025-05-23,C76936,9,Highly recommended!,Website,SMB
5452,2025-04-23,C73931,10,Best in class solution!,Support,Consumer
5453,2025-04-13,C73592,6,Could use some improvements.,Website,Consumer
5454,2025-05-08,C67752,2,Would not recommend.,Website,Enterprise
5455,2025-04-04,C57507,1,Difficult to use.,Email,SMB
5456,2025-05-05,C97625,7,Generally satisfied.,Mobile App,SMB
5457,2025-05-27,C79333,7,Decent performance.,Support,Consumer
5458,2025-05-01,C33331,4,Disappointed with the service.,Email,SMB
5459,2025-04-22,C89855,10,Exceeded our expectations.,Email,Consumer
5460,2025-05-25,C43974,8,Great value for money.,Email,Enterprise
5461,2025-05-11,C73830,1,Too expensive for what it offers.,Mobile App,SMB
5462,2025-04-15,C89949,10,Exceeded our expectations.,Mobile App,Consumer
5463,2025-04-14,C46973,5,Meets our basic needs.,Website,Consumer
5464,2025-04-13,C13980,3,Frequent issues and bugs.,Website,SMB
5465,2025-04-01,C56587,5,Some features could be better.,Mobile App,SMB
5466,2025-05-24,C48494,6,Some features could be better.,Website,SMB
5467,2025-04-12,C62851,7,Some features could be better.,Mobile App,SMB
5468,2025-05-20,C10715,5,Decent performance.,Support,Enterprise
5469,2025-05-31,C48120,6,Decent performance.,Support,Enterprise
5470,2025-05-22,C89667,5,Good product overall.,Website,Consumer
5471,2025-04-04,C75623,1,Too many problems.,Website,Consumer
5472,2025-05-14,C95164,7,Generally satisfied.,Mobile App,Consumer
5473,2025-04-05,C82214,10,Transformative for our operations.,Email,Enterprise
